Date,Close,HL_PCT,PCT_change,Volume,label
2017-01-03,116.15,1.3517003874300415,0.3022452504317863,28781865,117.91
2017-01-04,116.02,0.6550594725047449,0.14674147604661347,21118116,118.99
2017-01-05,116.61,0.9004373552868513,0.5952380952380933,22193587,119.11
2017-01-06,117.91,1.4332965821389176,0.9676314437403626,31751900,119.75
2017-01-09,118.99,1.2522060677367923,0.881729546417967,33561948,119.25
2017-01-10,119.11,0.9067248761648881,0.28626757598720504,24462051,119.04
2017-01-11,119.75,1.110647181628403,0.8505979450901172,27588593,120.0
2017-01-12,119.25,0.9140461215932942,0.2943650126156386,27086220,119.99
2017-01-13,119.04,0.6804435483870986,-0.05876920493660749,26111948,119.78
2017-01-17,120.0,1.68333333333333,1.402737873922593,34439843,120.0
2017-01-18,119.99,0.65838819901659,-0.008333333333337597,23712961,120.08
2017-01-19,119.78,0.6011020203706786,0.3182579564489074,25597291,119.97
2017-01-20,120.0,0.5999999999999991,-0.3735990037359924,32597892,121.88
2017-01-23,120.08,0.8660892738174603,0.06666666666666525,22050218,121.94
2017-01-24,119.97,0.5001250312578097,0.3513174404015071,23211038,121.95
2017-01-25,121.88,1.4932720708893938,1.2124231855173508,32586673,121.63
2017-01-26,121.94,0.6888633754305424,0.22191172844579274,26337576,121.35
2017-01-27,121.95,0.6150061500615006,-0.15555919436711785,20562944,128.75
2017-01-30,121.63,0.7975006166241873,0.5788472670139656,30377503,128.53
2017-01-31,121.35,0.6345282241450317,0.16508460586049412,49200993,129.08
2017-02-01,128.75,2.7029126213592263,1.3540108635755324,111985040,130.29
2017-02-02,128.53,1.252625846105956,0.42975464916392964,33710411,131.53
2017-02-03,129.08,0.7979547567400069,0.6001091107474166,24507301,132.04
2017-02-06,130.29,1.228029779722154,0.8983195229613541,26845924,132.42
2017-02-07,131.53,1.246863833346016,0.7583882334916571,38183841,132.12
2017-02-08,132.04,0.757346258709482,0.5253140464408053,23004072,133.29
2017-02-09,132.42,0.9968282736746664,0.584884162552208,28349859,135.02
2017-02-10,132.12,0.6736300333030475,-0.25668126226785704,20065458,135.51
2017-02-13,133.29,0.8027608972916147,0.15779981965733356,23035421,135.34
2017-02-14,135.02,1.362761072433716,1.1613096576009676,33226223,135.72
2017-02-15,135.51,1.217622315696263,-0.007378984651726185,35623100,136.7
2017-02-16,135.34,0.7832126496231729,-0.2432372668976075,22584555,137.11
2017-02-17,135.72,0.5378720895962409,0.45891931902294936,22198197,136.53
2017-02-21,136.7,0.5632772494513608,0.34500477134258156,24507156,136.66
2017-02-22,137.11,0.7366348187586542,0.49842410027120637,20836932,136.93
2017-02-23,136.53,0.864278913059385,-0.6187217935652892,20788186,136.99
2017-02-24,136.66,1.0098053563588436,0.5518357736737547,21776585,139.79
2017-02-27,136.93,0.8471481779011149,-0.15312819017061363,20257426,138.96
2017-02-28,136.99,0.5401854149938018,-0.06565509191713116,23482860,139.78
2017-03-01,139.79,1.8241648186565644,1.3779099282036449,36414585,139.34
2017-03-02,138.96,1.0938399539435881,-0.7428571428571372,26210984,139.52
2017-03-03,139.78,0.8871083130633919,0.7205649228995532,21571121,139.0
2017-03-06,139.34,0.8396727429309716,-0.014351320321476915,21750044,138.68
2017-03-07,139.52,0.8529243119266039,0.33079246368474613,17446297,139.14
2017-03-08,139.0,0.7050359712230346,0.035984166966542906,18707236,139.2
2017-03-09,138.68,1.2546870493221665,-0.043246360098026716,22155904,138.99
2017-03-10,139.14,0.5174644243208476,-0.07899461400360046,19612801,140.46
2017-03-13,139.2,0.43821839080460756,0.2520705797623294,17421717,140.69
2017-03-14,138.99,0.582775739261819,-0.22254127781766134,15309065,139.99
2017-03-15,140.46,1.231667378613121,0.7531740908112843,25691774,141.46
2017-03-16,140.69,0.5401947544246353,-0.021318931210916103,19231998,139.84
2017-03-17,139.99,0.7929137795556922,-0.7163120567375822,43884952,141.42
2017-03-20,141.46,0.8977802912484166,0.7549857549857566,21542038,140.92
2017-03-21,139.84,2.1953661327231275,-1.5973541622686722,39529912,140.64
2017-03-22,141.42,1.3010889548861573,1.1298627002288215,25860165,140.88
2017-03-23,140.92,0.6883338064149865,-0.24069092453631843,20346301,143.8
2017-03-24,140.64,0.9883390216154827,-0.6077738515901157,22395563,144.12
2017-03-27,140.88,1.8455423055082298,1.068943252744106,23575094,143.93
2017-03-28,143.8,2.378303198887335,2.050954509970914,33374805,143.66
2017-03-29,144.12,0.9020260893699773,0.30623608017817217,29189955,143.7
2017-03-30,143.93,0.6947821857847565,-0.18031763645189744,21207252,144.77
2017-03-31,143.66,0.8770708617569395,-0.0417478430281118,19661651,144.02
2017-04-03,143.7,0.7446068197633913,-0.006958458005719384,19985714,143.66
2017-04-04,144.77,1.188091455412032,1.061082024432817,19891354,143.34
2017-04-05,144.02,1.1456742119150158,-0.13867702121757636,27717854,143.17
2017-04-06,143.66,0.7448141445078809,-0.4366206944348156,21149034,141.63
2017-04-07,143.34,0.6348541928282382,-0.27134209977039336,16672198,141.8
2017-04-10,143.17,0.6845009429349653,-0.2994428969359379,18933397,141.05
2017-04-11,141.63,2.322954176375056,-0.9164684482999875,30379376,141.83
2017-04-12,141.8,0.8039492242595309,0.1412429378531194,20350000,141.2
2017-04-13,141.05,0.9429280397022219,-0.6060178986681596,17822880,140.68
2017-04-17,141.83,0.7121201438341612,0.24738478936953828,16582094,142.44
2017-04-18,141.2,0.6586402266288799,-0.14850434905594226,14697544,142.27
2017-04-19,140.68,1.1017912994029082,-0.845785170566668,17328375,143.64
2017-04-20,142.44,1.2356079752878342,0.8639002974082982,23319562,144.53
2017-04-21,142.27,0.5833977648133918,-0.11934849761302127,17320928,143.68
2017-04-24,143.64,0.5360623781676287,0.0975609756097466,17134333,143.79
2017-04-25,144.53,0.7126548121497275,0.43082482106872666,18871501,143.65
2017-04-26,143.68,0.8491091314031172,-0.5468263307260968,20041241,146.58
2017-04-27,143.79,0.5911398567355132,-0.09032795997776227,14246347,147.51
2017-04-28,143.65,0.7170205360250617,-0.30536470261641874,20860358,147.06
2017-05-01,146.58,1.528175740210111,1.0199862164024935,33602943,146.53
2017-05-02,147.51,0.8474001762592368,-0.02033346888979337,45352194,148.96
2017-05-03,147.06,2.1895824833401325,1.0096847310941677,45697034,153.01
2017-05-04,146.53,0.907663959598706,0.006825006825000617,23371872,153.99
2017-05-05,148.96,1.4903329752953804,1.499046061597177,27327725,153.26
2017-05-08,153.01,3.052088098817063,2.670603234248131,48752413,153.95
2017-05-09,153.99,0.928631729333078,0.07798791187366254,39130363,156.1
2017-05-10,153.26,1.1940493279394389,-0.24083837792098195,25805692,155.7
2017-05-11,153.95,1.143228320883398,0.9839291571006887,27255058,155.47
2017-05-12,156.1,1.1210762331838566,0.9049773755656145,32527017,150.25
2017-05-15,155.7,1.0276172125883074,-0.19870521120441145,26009719,152.54
2017-05-16,155.47,0.8619026178684012,-0.3013979735795812,20048478,153.06
2017-05-17,150.25,3.2346089850249484,-2.18098958333333,50767678,153.99
2017-05-18,152.54,1.448800314671567,0.8395584055000871,33568215,153.8
2017-05-19,153.06,0.8820070560564447,-0.20863215543095137,26960788,153.34
2017-05-22,153.99,1.0844860055847885,-0.006493506493500587,22966437,153.87
2017-05-23,153.8,1.033810143042915,-0.7101355713363423,19918871,153.61
2017-05-24,153.34,0.978218338333116,-0.3250130005200208,19219154,153.67
2017-05-25,153.87,0.8578670306102509,0.09106875691147777,19235598,152.76
2017-05-26,153.61,0.6054293340277369,-0.2532467532467444,21927637,153.18
2017-05-30,153.67,0.7158196134574051,0.16295137530960763,20126851,155.45
2017-05-31,152.76,1.1717727153705106,-0.7858673767617119,24451164,153.93
2017-06-01,153.18,0.7246376811594292,0.006528693608421576,16404088,154.45
2017-06-02,155.45,1.6468317787069813,1.217606459174356,27770715,155.37
2017-06-05,153.93,0.6431494835314627,-0.26564727225605583,25331662,154.99
2017-06-06,154.45,1.3143412107478156,0.3573749187784165,26624926,148.98
2017-06-07,155.37,0.9654373431164317,0.22577731905560205,21069647,145.42
2017-06-08,154.99,0.7355313246015783,-0.16747181964572683,21250798,146.59
2017-06-09,148.98,6.155188615921593,-4.001546491397646,64882657,145.16
2017-06-12,145.42,2.4618346857378715,-0.21956909564980212,72307330,144.29
2017-06-13,146.59,1.5690019783068303,-0.3873335145419905,34165445,142.27
2017-06-14,145.16,2.521355745384401,-1.5864406779661042,31531232,146.34
2017-06-15,144.29,1.5732205974079854,0.676807144850683,32165373,145.01
2017-06-16,142.27,1.616644408519021,-1.0502156071776263,50361093,145.87
2017-06-19,146.34,2.104687713543811,1.8655158011972761,32541404,145.63
2017-06-20,145.01,1.3309426936073423,-1.2664260911009828,24900073,146.28
2017-06-21,145.87,1.0008912044971408,0.2405167674546415,21265751,145.82
2017-06-22,145.63,1.084941289569446,-0.09604170954243998,19106294,143.73
2017-06-23,146.28,1.4014219305441502,0.7923930269413669,35439389,145.83
2017-06-26,145.82,1.9887532574406845,-0.9173065162736933,25692361,143.68
2017-06-27,143.73,1.7672023933764645,-0.8826977449831054,24761891,144.02
2017-06-28,145.83,2.022903380648712,0.9273998200567537,22082432,143.5
2017-06-29,143.68,1.983574610244985,-0.7117683643148373,31499368,144.09
2017-06-30,144.02,0.8193306485210433,-0.29768085842850706,23024107,142.73
2017-07-03,143.5,1.5331010452961793,-0.9525124240750936,14277848,144.18
2017-07-05,144.09,1.4366021236726998,0.2783770617301174,21569557,145.06
2017-07-06,142.73,0.7636796749106729,-0.20276884351840335,24128782,145.53
2017-07-07,144.18,1.283118324316822,0.895731280615816,19201712,145.74
2017-07-10,145.06,1.778574383013914,0.6592186524182836,21090636,147.77
2017-07-11,145.53,1.0101010101010093,0.5527534028881443,19781836,149.04
2017-07-12,145.74,0.9331686565116053,-0.08912044971549699,24884478,149.56
2017-07-13,147.77,2.064018406983834,1.5601374570446807,25199373,150.08
2017-07-14,149.04,1.3419216317767042,0.7231195512603861,20132061,151.02
2017-07-17,149.56,1.5579031826691712,0.4972449939524319,23793456,150.34
2017-07-18,150.08,0.9728144989339071,0.5898123324396943,17868792,150.27
2017-07-19,151.02,0.9733810091378617,0.35885167464116197,20922969,152.09
2017-07-20,150.34,1.0309964081415535,-0.7656765676567635,17243748,152.74
2017-07-21,150.27,1.0381313635456193,0.18667911194079678,26252630,153.46
2017-07-24,152.09,1.6700637780261633,1.0027892150351911,21493160,150.56
2017-07-25,152.74,1.3356029854654916,0.6192358366271394,18853932,149.5
2017-07-26,153.46,0.5669229766714482,0.07173133355070992,15780951,148.73
2017-07-27,150.56,4.443411264612114,-2.0747967479674783,32476337,150.05
2017-07-28,149.5,0.6956521739130381,-0.26019080659149135,17213653,157.14
2017-07-31,148.73,1.4791904793921986,-0.7805203468979426,19845920,155.57
2017-08-01,150.05,1.2062645784738435,0.6371562709590993,35368645,156.39
2017-08-02,157.14,2.284586992490775,-1.3435459568056345,69936800,158.81
2017-08-03,155.57,1.407726425403354,-0.9423750397962548,27097296,160.08
2017-08-04,156.39,1.093420295415313,0.20503620170435904,20559852,161.06
2017-08-07,158.81,1.416787355959952,1.1142238634916592,21870321,155.32
2017-08-08,160.08,2.223888055972015,0.933165195460289,36205896,157.48
2017-08-09,161.06,1.3411151123804772,1.1302273012683735,26131530,159.85
2017-08-10,155.32,3.457378315735259,-2.86429018136336,40804273,161.6
2017-08-11,157.48,1.5875031750063502,0.5619412515964212,26257096,160.95
2017-08-14,159.85,0.9133562715045405,0.3326638212402719,22122734,157.86
2017-08-15,161.6,1.2747524752475263,0.5850865181127833,29465487,157.5
2017-08-16,160.95,1.4662938800869745,-0.6113375324194202,27671612,157.21
2017-08-17,157.86,1.8180666413277615,-1.6571143782706181,27940565,159.78
2017-08-18,157.5,1.7650793650793657,-0.22805017103763692,27428069,159.98
2017-08-21,157.21,1.7683353476241794,-0.1841269841269791,26368528,159.27
2017-08-22,159.78,1.2392039053698771,0.9795866776211917,21604585,159.86
2017-08-23,159.98,0.9938742342792871,0.5720751870245783,19399081,161.47
2017-08-24,159.27,1.375023544923713,-0.7230567848906044,19818918,162.91
2017-08-25,159.86,0.8069560865757488,0.13153773880363792,25480063,163.35
2017-08-28,161.47,1.281971883321975,0.8305232921194033,25965972,164.0
2017-08-29,162.91,1.9151678841077924,1.7551530293566535,29516910,164.05
2017-08-30,163.35,0.7835935108662215,-0.27472527472528513,27269584,162.08
2017-08-31,164.0,0.6341463414634271,0.219995111219759,26785096,161.91
2017-09-01,164.05,0.7985370313928695,-0.45509708737864074,16591051,161.26
2017-09-05,162.08,2.276653504442249,-1.019847328244267,29536314,158.63
2017-09-06,161.91,1.525538879624482,-0.49167230041178256,21651726,161.5
2017-09-07,161.26,1.1658191740047101,-0.5120612005675936,21928502,160.86
2017-09-08,158.63,1.6516421862195076,-1.3862986447842955,28611535,159.65
2017-09-11,161.5,1.337461300309613,0.6230529595015576,31580798,158.28
2017-09-12,160.86,3.226408056695261,-1.076194575979337,71714046,159.88
2017-09-13,159.65,1.2840588787973763,-0.13761180959529545,44907361,158.67
2017-09-14,158.28,0.827647207480416,-0.446568966601678,23760749,158.73
2017-09-15,159.88,1.8576432324243175,0.8897583138764413,49114602,156.07
2017-09-18,158.67,1.5755971513203504,-0.8993816750983862,28269435,153.39
2017-09-19,158.73,0.8379008379008459,-0.4889975550122257,20810632,151.89
2017-09-20,156.07,2.8384699173447676,-1.1589613679544093,52951364,150.55
2017-09-21,153.39,1.9883955929330541,-1.5468549422336488,37511661,153.14
2017-09-22,151.89,1.1258147343472302,0.2309621222119535,46645443,154.23
2017-09-25,150.55,1.7734971770176127,0.37335822388159356,44387336,153.28
2017-09-26,153.14,1.4561838840276806,0.8960337330346457,36660045,154.12
2017-09-27,154.23,0.765091097711215,0.2795838751625347,25182779,153.81
2017-09-28,153.28,1.0307933194154568,-0.3963870296965269,22005455,154.48
2017-09-29,154.12,1.3820399688554343,0.5939560080934643,26299810,153.48
2017-10-02,153.81,1.124764319615103,-0.29171528588097284,18698842,155.39
2017-10-03,154.48,0.7638529259451107,0.3051749886371008,16230293,155.3
2017-10-04,153.48,0.9121709669012287,-0.09763718023823842,20163750,155.84
2017-10-05,155.39,0.8945234571079134,0.7847969905305354,21283769,155.9
2017-10-06,155.3,0.5988409529942091,0.2129444408595293,17407558,156.55
2017-10-09,155.84,0.8021047227926077,0.019254219883191794,16262923,156.0
2017-10-10,155.9,1.8601667735728067,-0.10252466999871625,15617014,156.99
2017-10-11,156.55,0.7856914723730372,0.37186638456114157,16905640,159.88
2017-10-12,156.0,1.0512820512820609,-0.22385673169171366,16125054,160.47
2017-10-13,156.99,0.5541754251863205,0.16589038473809695,16394188,159.76
2017-10-16,159.88,1.4698523892919655,1.2539582013932804,24121452,155.98
2017-10-17,160.47,1.0219978812239139,0.431843785204655,18997275,156.25
2017-10-18,159.76,0.6947921882824323,-0.41142002244109005,16374164,156.17
2017-10-19,155.98,1.3206821387357368,-0.4912280701754451,42584166,157.1
2017-10-20,156.25,1.1455999999999948,-0.22987037864760462,23974146,156.41
2017-10-23,156.17,1.402317986809245,-0.45892026260437185,21984327,157.41
2017-10-24,157.1,0.7765754296626346,0.5182673235651688,17757230,163.05
2017-10-25,156.41,1.4577073077168985,-0.31865400548084893,21207098,166.72
2017-10-26,157.41,0.6670478368591648,0.1144819690898727,17000469,169.04
2017-10-27,163.05,3.005213124808344,2.360474606064423,44454160,166.89
2017-10-30,166.72,2.609165067178499,1.7267679541155732,44700772,168.11
2017-10-31,169.04,1.603170847136777,0.6789755807027911,36046828,172.5
2017-11-01,166.89,2.594523338726098,-1.7542826867604746,33637762,174.25
2017-11-02,168.11,1.9154125275117475,0.9063625450180188,41393373,174.81
2017-11-03,172.5,1.8202898550724558,-0.8620689655172413,59398631,176.24
2017-11-06,174.25,1.8766140602582553,1.0965421211417883,35026306,175.88
2017-11-07,174.81,0.9438819289514362,0.5175090564084904,24361485,174.67
2017-11-08,176.24,1.0837494325919181,0.9046146799496236,24409527,173.97
2017-11-09,175.88,1.6829656584034614,0.43972360230711083,29482596,171.34
2017-11-10,174.67,0.6354840556477847,-0.2512706298897985,25145500,169.08
2017-11-13,173.97,0.6322929240673647,0.2708933717579244,16982080,171.1
2017-11-14,171.34,1.3423602194467041,-0.9824318076745195,24782487,170.15
2017-11-15,169.08,1.1473858528507201,-0.5236218156145122,29158070,169.98
2017-11-16,171.1,0.9175920514319073,-0.046734431592483056,23637484,173.14
2017-11-17,170.15,1.0285042609462238,-0.5203461178671576,21899544,174.96
2017-11-20,169.98,0.5883045064125191,-0.18204239826179006,16262447,174.97
2017-11-21,173.14,1.6864964768395447,1.381894835460818,25131295,174.09
2017-11-22,174.96,1.1145404663923117,0.922934933087214,25588925,173.07
2017-11-24,174.97,0.4857975652969048,-0.07424328954882664,14026673,169.48
2017-11-27,174.09,0.9994830260210289,-0.5484147386461056,20716802,171.85
2017-11-28,173.07,1.7391806783382393,-0.7056798623063788,26428802,171.05
2017-11-29,169.48,3.3986311069152655,-1.8247118113885221,41666364,169.8
2017-11-30,171.85,2.1530404422461387,0.8331866455436175,41527218,169.64
2017-12-01,171.05,1.8532592809120068,0.6472491909385247,39759288,169.01
2017-12-04,169.8,1.7608951707891691,-1.5538033395176127,32542385,169.32
2017-12-05,169.64,1.8391888705494015,0.3430734650419875,27350154,169.37
2017-12-06,169.01,2.212886811431265,0.9014925373134274,28560000,172.67
2017-12-07,169.32,0.903614457831326,0.1715671774241212,25673308,171.7
2017-12-08,169.37,1.2871228670957116,-0.6569300252214232,23355231,172.27
2017-12-11,172.67,2.374471535298543,2.0508274231678483,35273759,172.22
2017-12-12,171.7,0.5416423995340586,-0.2613999419111339,19409230,173.97
2017-12-13,172.27,0.8939455505891867,-0.13333333333332742,23818447,176.42
2017-12-14,172.22,0.8593659273022818,-0.10440835266821741,20476541,174.54
2017-12-15,173.97,0.9829280910501692,0.19581869492599405,40169307,174.35
2017-12-18,176.42,1.3263802289989655,0.8806038426349451,29421114,175.01
2017-12-19,174.54,0.7448149421335987,-0.257157551860116,27436447,175.01
2017-12-20,174.35,1.2446228850014267,-0.29736375593298464,23475649,170.57
2017-12-21,175.01,1.097080166847618,0.4822874203364549,20949896,170.6
2017-12-22,175.01,0.525684246614472,0.1889168765742982,16349444,171.08
2017-12-26,170.57,1.0494225244767497,-0.1346604215456781,33185536,169.23
2017-12-27,170.6,0.6271981242672879,0.29394473838918284,21498213,172.26
2017-12-28,171.08,0.8007949497311225,0.04678362573100147,16480187,172.23
2017-12-29,169.23,0.8095491343142497,-0.7565095003518768,25999922,173.03
2018-01-02,172.26,1.7647741785672941,1.2341325811001378,25555934,175.0
2018-01-03,172.23,1.5038030540556253,-0.17388280299079079,29517899,174.35
2018-01-04,173.03,0.8033289025024484,0.28399211776979777,22434597,174.33
2018-01-05,175.0,1.3257142857142818,0.899446494464946,23660018,174.29
2018-01-08,174.35,0.9635790077430496,0.0,20567766,175.28
2018-01-09,174.33,0.9464808122526276,-0.1260383844170718,21583997,177.09
2018-01-10,174.29,0.7458832979516963,0.65257565257565,23959895,176.19
2018-01-11,175.28,0.5705157462345961,0.39521163869637305,18667729,179.1
2018-01-12,177.09,0.9656107064204688,0.5165171983198981,25418080,179.26
2018-01-16,176.19,1.8445995799988648,-0.9612141652613873,29565947,178.46
2018-01-17,179.1,2.333891680625353,1.674709054782849,34386836,177.0
2018-01-18,179.26,1.0320205288407869,-0.0613257512404603,31193352,177.04
2018-01-19,178.46,1.2159587582651663,-0.08398185991826083,32425067,174.22
2018-01-22,177.0,0.6666666666666705,-0.1692047377326629,27108551,171.11
2018-01-23,177.04,1.4798915499322214,-0.14664410603497988,32689146,171.51
2018-01-24,174.22,2.3533463437033766,-1.709449929478139,51105090,167.96
2018-01-25,171.11,2.583133656712049,-1.9426934097421127,41529004,166.97
2018-01-26,171.51,1.1311293802110651,-0.28488372093023784,39143011,167.43
2018-01-29,167.96,1.8397237437485134,-1.2929007992477601,50640406,167.78
2018-01-30,166.97,1.599089656824589,0.8760270662155561,46048185,160.5
2018-01-31,167.43,1.1586931852117288,0.33559057949301985,32478930,156.49
2018-02-01,167.78,1.1085945881511583,0.3709021296961023,47230787,163.03
2018-02-02,160.5,4.174454828660447,-3.313253012048193,86593825,159.54
2018-02-05,156.49,5.035465524953668,-1.6404776869893056,72738522,155.15
2018-02-06,163.03,5.9620928663436175,5.296131240715616,68243838,156.41
2018-02-07,159.54,2.7140529020935267,-2.170713760117746,51608580,162.71
2018-02-08,155.15,3.847889139542377,-3.2066878782207167,54390516,164.34
2018-02-09,156.41,4.89099162457642,-0.42019481759724747,70672608,167.37
2018-02-12,162.71,3.921086595783907,2.656151419558365,60819539,172.99
2018-02-13,164.34,1.886333211634413,1.475764124729864,32549163,172.43
2018-02-14,167.37,2.784250463045944,2.655789990186465,40644933,171.85
2018-02-15,172.99,2.364298514364994,1.884681076624075,51147171,
2018-02-16,172.43,1.768833729629405,0.0406126711533959,40176091,
2018-02-20,171.85,1.6526040151294754,-0.11624527753561004,33930540,
